# gamble_id, class_id, h_ret, h_prob, m_ret, m_prob, l_ret, l_prob
7, 164 
7, 186 
7, 184 
7, 185 
7, 191 
7, 188 
7, 189 
7, 178 
7, 176 
7, 177 
7, 180 
7, 192 
8, 10 
8, 11 
8, 12 
8, 17 
8, 19 
8, 20 
8, 23 
8, 22 
8, 27 
8, 29 
8, 31 
8, 30 
8, 34 
8, 32 
8, 33 
8, 38 
8, 42 
8, 43 
8, 40 
8, 46 
8, 45 
8, 51 
8, 50 
8, 49 
8, 48 
8, 55 
8, 54 
8, 53 
8, 52 
8, 58 
8, 57 
8, 56 
8, 62 
8, 61 
8, 60 
8, 69 
8, 70 
8, 64 
8, 65 
8, 67 
8, 78 
8, 79 
8, 72 
8, 73 
8, 74 
8, 85 
8, 84 
8, 87 
8, 81 
8, 83 
8, 82 
8, 93 
8, 92 
8, 95 
8, 94 
8, 89 
8, 91 
8, 90 
8, 102 
8, 100 
8, 99 
8, 97 
8, 110 
8, 111 
8, 108 
8, 109 
8, 107 
8, 104 
8, 105 
8, 119 
8, 118 
8, 116 
8, 115 
8, 113 
8, 112 
8, 127 
8, 126 
8, 125 
8, 122 
8, 121 
8, 120 
8, 136 
8, 138 
8, 140 
8, 143 
8, 142 
8, 129 
8, 128 
8, 130 
8, 133 
8, 132 
8, 135 
8, 134 
8, 152 
8, 154 
8, 155 
8, 156 
8, 157 
8, 159 
8, 144 
8, 145 
8, 146 
8, 147 
8, 150 
8, 151 
8, 171 
8, 170 
8, 168 
8, 175 
8, 174 
8, 172 
8, 163 
8, 160 
8, 166 
8, 165 
8, 164 
8, 186 
8, 185 
8, 190 
8, 191 
8, 188 
8, 178 
8, 179 
8, 176 
8, 182 
8, 180 
8, 192 
8, 195 
9, 12 
9, 13 
9, 14 
9, 15 
9, 17 
9, 16 
9, 18 
9, 20 
9, 24 
9, 27 
9, 26 
9, 29 
9, 28 
9, 35 
9, 32 
9, 38 
9, 36 
9, 37 
9, 42 
9, 41 
9, 46 
9, 47 
9, 44 
9, 45 
9, 49 
9, 48 
9, 55 
9, 54 
9, 53 
9, 52 
9, 58 
9, 57 
9, 63 
9, 62 
9, 60 
9, 68 
9, 69 
9, 64 
9, 65 
9, 66 
9, 76 
9, 79 
9, 72 
9, 75 
9, 85 
9, 84 
9, 87 
9, 80 
9, 83 
9, 93 
9, 94 
9, 90 
9, 101 
9, 98 
9, 96 
9, 97 
9, 110 
9, 111 
9, 108 
9, 109 
9, 107 
9, 104 
9, 119 
9, 118 
9, 117 
9, 116 
9, 115 
9, 113 
9, 127 
9, 126 
9, 124 
9, 123 
9, 122 
9, 121 
9, 120 
9, 137 
9, 139 
9, 138 
9, 141 
9, 140 
9, 131 
9, 133 
9, 132 
9, 155 
9, 159 
9, 146 
9, 147 
9, 148 
9, 151 
9, 170 
9, 169 
9, 175 
9, 174 
9, 163 
9, 161 
9, 160 
9, 167 
9, 166 
9, 165 
9, 164 
9, 187 
9, 185 
9, 191 
9, 189 
9, 176 
9, 177 
9, 183 
9, 181 
9, 192 
9, 195 
9, 194 
10, 11 
10, 12 
10, 14 
10, 16 
10, 18 
10, 21 
10, 23 
10, 22 
10, 25 
10, 24 
10, 27 
10, 26 
10, 29 
10, 28 
10, 30 
10, 34 
10, 35 
10, 33 
10, 38 
10, 39 
10, 36 
10, 37 
10, 42 
10, 40 
10, 47 
10, 45 
10, 51 
10, 50 
10, 49 
10, 48 
10, 55 
10, 53 
10, 52 
10, 57 
10, 56 
10, 68 
10, 70 
10, 71 
10, 64 
10, 65 
10, 76 
10, 77 
10, 78 
10, 79 
10, 72 
10, 74 
10, 75 
10, 85 
10, 84 
10, 86 
10, 81 
10, 83 
10, 82 
10, 92 
10, 94 
10, 89 
10, 88 
10, 90 
10, 102 
10, 103 
10, 100 
10, 101 
10, 96 
10, 109 
10, 106 
10, 107 
10, 104 
10, 119 
10, 118 
10, 117 
10, 116 
10, 115 
10, 114 
10, 113 
10, 112 
10, 127 
10, 126 
10, 125 
10, 122 
10, 136 
10, 139 
10, 141 
10, 143 
10, 142 
10, 129 
10, 128 
10, 133 
10, 132 
10, 152 
10, 153 
10, 155 
10, 157 
10, 144 
10, 145 
10, 146 
10, 149 
10, 150 
10, 151 
10, 171 
10, 169 
10, 168 
10, 174 
10, 173 
10, 163 
10, 162 
10, 161 
10, 160 
10, 164 
10, 186 
10, 187 
10, 184 
10, 185 
10, 191 
10, 188 
10, 189 
10, 177 
10, 180 
10, 195 
10, 194 
11, 12 
11, 15 
11, 17 
11, 20 
11, 23 
11, 22 
11, 25 
11, 24 
11, 26 
11, 31 
11, 30 
11, 35 
11, 32 
11, 33 
11, 36 
11, 37 
11, 42 
11, 40 
11, 41 
11, 46 
11, 45 
11, 51 
11, 54 
11, 53 
11, 52 
11, 59 
11, 57 
11, 63 
11, 62 
11, 60 
11, 68 
11, 69 
11, 71 
11, 64 
11, 65 
11, 66 
11, 77 
11, 78 
11, 73 
11, 75 
11, 85 
11, 84 
11, 86 
11, 83 
11, 82 
11, 93 
11, 92 
11, 94 
11, 89 
11, 88 
11, 102 
11, 98 
11, 99 
11, 96 
11, 97 
11, 110 
11, 111 
11, 109 
11, 107 
11, 104 
11, 105 
11, 119 
11, 115 
11, 114 
11, 127 
11, 126 
11, 125 
11, 123 
11, 121 
11, 120 
11, 137 
11, 138 
11, 140 
11, 143 
11, 142 
11, 129 
11, 128 
11, 131 
11, 132 
11, 135 
11, 155 
11, 156 
11, 157 
11, 158 
11, 159 
11, 144 
11, 145 
11, 147 
11, 149 
11, 150 
11, 170 
11, 175 
11, 174 
11, 163 
11, 162 
11, 160 
11, 165 
11, 164 
11, 186 
11, 184 
11, 191 
11, 188 
11, 189 
11, 178 
11, 179 
11, 176 
11, 177 
11, 182 
11, 183 
11, 180 
11, 181 
11, 195 
11, 194 
12, 15 
12, 18 
12, 21 
12, 20 
12, 22 
12, 25 
12, 24 
12, 27 
12, 26 
12, 28 
12, 30 
12, 34 
12, 35 
12, 32 
12, 39 
12, 43 
12, 46 
12, 44 
12, 49 
12, 55 
12, 54 
12, 52 
12, 58 
12, 57 
12, 56 
12, 63 
12, 62 
12, 61 
12, 68 
12, 70 
12, 71 
12, 64 
12, 65 
12, 66 
12, 67 
12, 76 
12, 78 
12, 72 
12, 73 
12, 75 
12, 84 
12, 87 
12, 86 
12, 81 
12, 80 
12, 83 
12, 82 
12, 93 
12, 95 
12, 94 
12, 88 
12, 91 
12, 90 
12, 102 
12, 103 
12, 100 
12, 98 
12, 97 
12, 110 
12, 108 
12, 109 
12, 106 
12, 107 
12, 104 
12, 105 
12, 119 
12, 118 
12, 116 
12, 112 
12, 127 
12, 126 
12, 125 
12, 123 
12, 121 
12, 137 
12, 136 
12, 140 
12, 143 
12, 129 
12, 131 
12, 130 
12, 133 
12, 132 
12, 135 
12, 134 
12, 153 
12, 154 
12, 155 
12, 156 
12, 157 
12, 144 
12, 145 
12, 146 
12, 147 
12, 149 
12, 150 
12, 151 
12, 171 
12, 168 
12, 175 
12, 174 
12, 173 
12, 172 
12, 162 
12, 161 
12, 160 
12, 167 
12, 166 
12, 165 
12, 164 
12, 186 
12, 187 
12, 184 
12, 185 
12, 188 
12, 179 
12, 176 
12, 177 
12, 183 
12, 180 
12, 192 
12, 195 
12, 194 
13, 14 
13, 15 
13, 17 
13, 16 
13, 19 
13, 23 
13, 22 
13, 24 
13, 26 
13, 28 
13, 31 
13, 30 
13, 34 
13, 35 
13, 32 
13, 33 
13, 38 
13, 42 
13, 43 
13, 40 
13, 41 
13, 46 
13, 47 
13, 44 
13, 51 
13, 50 
13, 49 
13, 48 
13, 54 
13, 53 
13, 52 
13, 59 
13, 58 
13, 56 
13, 63 
13, 62 
13, 60 
13, 68 
13, 70 
13, 64 
13, 65 
13, 76 
13, 77 
13, 78 
13, 79 
13, 73 
13, 74 
13, 85 
13, 87 
13, 81 
13, 80 
13, 93 
13, 92 
13, 94 
13, 89 
13, 88 
13, 91 
13, 90 
13, 102 
13, 103 
13, 100 
13, 98 
13, 97 
13, 111 
13, 108 
13, 109 
13, 106 
13, 104 
13, 119 
13, 118 
13, 117 
13, 115 
13, 112 
13, 127 
13, 126 
13, 124 
13, 123 
13, 122 
13, 139 
13, 138 
13, 143 
13, 128 
13, 131 
13, 133 
13, 135 
13, 134 
13, 152 
13, 153 
13, 155 
13, 144 
13, 146 
13, 147 
13, 148 
13, 149 
13, 150 
13, 151 
13, 171 
13, 169 
13, 168 
13, 175 
13, 174 
13, 173 
13, 172 
13, 163 
13, 162 
13, 161 
13, 160 
13, 167 
13, 166 
13, 165 
13, 164 
13, 186 
13, 187 
13, 184 
13, 185 
13, 190 
13, 191 
13, 189 
13, 178 
13, 177 
13, 183 
13, 180 
13, 181 
13, 193 
13, 195 
13, 194 
14, 15 
14, 19 
14, 18 
14, 25 
14, 24 
14, 27 
14, 26 
14, 28 
14, 31 
14, 32 
14, 33 
14, 37 
14, 42 
14, 43 
14, 40 
14, 41 
14, 46 
14, 44 
14, 51 
14, 50 
14, 49 
14, 48 
14, 59 
14, 58 
14, 57 
14, 56 
14, 63 
14, 62 
14, 60 
14, 69 
14, 70 
14, 71 
14, 64 
14, 65 
14, 66 
14, 78 
14, 79 
14, 73 
14, 85 
14, 84 
14, 87 
14, 86 
14, 81 
14, 80 
14, 83 
14, 82 
14, 92 
14, 95 
14, 90 
14, 102 
14, 103 
14, 100 
14, 98 
14, 99 
14, 108 
14, 106 
14, 105 
14, 119 
14, 117 
14, 116 
14, 115 
14, 114 
14, 113 
14, 112 
14, 123 
14, 122 
14, 121 
14, 120 
14, 136 
14, 140 
14, 143 
14, 129 
14, 128 
14, 130 
14, 132 
14, 135 
14, 134 
14, 153 
14, 155 
14, 157 
14, 158 
14, 159 
14, 144 
14, 146 
14, 147 
14, 148 
14, 149 
14, 150 
14, 151 
14, 171 
14, 168 
14, 175 
14, 174 
14, 172 
14, 161 
14, 167 
14, 166 
14, 186 
14, 187 
14, 185 
14, 191 
14, 188 
14, 178 
14, 179 
14, 176 
14, 183 
14, 180 
14, 181 
14, 192 
14, 195 
15, 16 
15, 18 
15, 20 
15, 23 
15, 25 
15, 24 
15, 27 
15, 26 
15, 29 
15, 28 
15, 30 
15, 34 
15, 32 
15, 33 
15, 36 
15, 42 
15, 46 
15, 47 
15, 44 
15, 50 
15, 55 
15, 58 
15, 56 
15, 63 
15, 62 
15, 60 
15, 68 
15, 69 
15, 70 
15, 71 
15, 66 
15, 67 
15, 76 
15, 78 
15, 72 
15, 74 
15, 85 
15, 86 
15, 80 
15, 83 
15, 82 
15, 92 
15, 88 
15, 102 
15, 103 
15, 100 
15, 98 
15, 99 
15, 97 
15, 110 
15, 111 
15, 108 
15, 109 
15, 107 
15, 119 
15, 116 
15, 115 
15, 113 
15, 112 
15, 127 
15, 126 
15, 125 
15, 123 
15, 122 
15, 121 
15, 137 
15, 136 
15, 139 
15, 140 
15, 129 
15, 128 
15, 131 
15, 132 
15, 153 
15, 154 
15, 155 
15, 157 
15, 158 
15, 159 
15, 146 
15, 148 
15, 149 
15, 150 
15, 170 
15, 169 
15, 168 
15, 175 
15, 174 
15, 173 
15, 172 
15, 162 
15, 166 
15, 187 
15, 184 
15, 185 
15, 190 
15, 191 
15, 178 
15, 176 
15, 177 
15, 183 
15, 193 
15, 192 
15, 195 
15, 194 
17, 16 
17, 19 
17, 21 
17, 22 
17, 29 
17, 34 
17, 32 
17, 33 
17, 38 
17, 39 
17, 36 
17, 42 
17, 40 
17, 46 
17, 47 
17, 45 
17, 50 
17, 49 
17, 48 
17, 53 
17, 59 
17, 57 
17, 56 
17, 62 
17, 60 
17, 69 
17, 64 
17, 66 
17, 67 
17, 76 
17, 77 
17, 78 
17, 79 
17, 72 
17, 74 
17, 75 
17, 84 
17, 86 
17, 80 
17, 83 
17, 82 
17, 95 
17, 94 
17, 88 
17, 102 
17, 100 
17, 101 
17, 99 
17, 96 
17, 97 
17, 110 
17, 111 
17, 106 
17, 107 
17, 105 
17, 118 
17, 116 
17, 115 
17, 114 
17, 113 
17, 112 
17, 127 
17, 126 
17, 125 
17, 124 
17, 122 
17, 121 
17, 137 
17, 136 
17, 141 
17, 140 
17, 143 
17, 128 
17, 131 
17, 130 
17, 133 
17, 135 
17, 134 
17, 154 
17, 155 
17, 156 
17, 157 
17, 158 
17, 159 
17, 144 
17, 145 
17, 146 
17, 148 
17, 149 
17, 150 
17, 151 
17, 170 
17, 169 
17, 174 
17, 173 
17, 161 
17, 167 
17, 165 
17, 164 
17, 186 
17, 190 
17, 191 
17, 188 
17, 189 
17, 178 
17, 176 
17, 183 
17, 180 
17, 181 
17, 193 
17, 195 
16, 19 
16, 18 
16, 20 
16, 23 
16, 22 
16, 25 
16, 24 
16, 27 
16, 26 
16, 29 
16, 28 
16, 30 
16, 33 
16, 38 
16, 36 
16, 37 
16, 40 
16, 46 
16, 47 
16, 45 
16, 50 
16, 49 
16, 55 
16, 53 
16, 52 
16, 59 
16, 58 
16, 63 
16, 62 
16, 61 
16, 60 
16, 70 
16, 71 
16, 64 
16, 65 
16, 67 
16, 76 
16, 78 
16, 79 
16, 72 
16, 75 
16, 85 
16, 84 
16, 87 
16, 81 
16, 83 
16, 82 
16, 92 
16, 94 
16, 88 
16, 91 
16, 102 
16, 103 
16, 100 
16, 98 
16, 99 
16, 97 
16, 108 
16, 109 
16, 106 
16, 104 
16, 105 
16, 119 
16, 118 
16, 115 
16, 127 
16, 125 
16, 123 
16, 122 
16, 121 
16, 120 
16, 137 
16, 139 
16, 138 
16, 141 
16, 143 
16, 142 
16, 129 
16, 130 
16, 133 
16, 132 
16, 134 
16, 152 
16, 153 
16, 154 
16, 155 
16, 156 
16, 158 
16, 159 
16, 144 
16, 145 
16, 146 
16, 147 
16, 148 
16, 149 
16, 150 
16, 151 
16, 168 
16, 174 
16, 173 
16, 172 
16, 163 
16, 162 
16, 161 
16, 160 
16, 167 
16, 166 
16, 164 
16, 184 
16, 185 
16, 191 
16, 188 
16, 189 
16, 179 
16, 176 
16, 177 
16, 182 
16, 183 
16, 181 
16, 193 
16, 192 
16, 195 
16, 194 
19, 18 
19, 20 
19, 23 
19, 22 
19, 25 
19, 24 
19, 27 
19, 26 
19, 29 
19, 28 
19, 31 
19, 30 
19, 35 
19, 38 
19, 39 
19, 36 
19, 42 
19, 43 
19, 40 
19, 41 
19, 46 
19, 47 
19, 44 
19, 45 
19, 51 
19, 49 
19, 48 
19, 55 
19, 54 
19, 53 
19, 52 
19, 59 
19, 58 
19, 56 
19, 63 
19, 68 
19, 69 
19, 71 
19, 64 
19, 65 
19, 67 
19, 76 
19, 78 
19, 79 
19, 72 
19, 73 
19, 74 
19, 85 
19, 86 
19, 80 
19, 83 
19, 82 
19, 93 
19, 95 
19, 89 
19, 88 
19, 91 
19, 90 
19, 102 
19, 103 
19, 100 
19, 99 
19, 96 
19, 97 
19, 110 
19, 111 
19, 106 
19, 107 
19, 104 
19, 105 
19, 117 
19, 116 
19, 115 
19, 114 
19, 126 
19, 125 
19, 123 
19, 122 
19, 121 
19, 120 
19, 136 
19, 139 
19, 138 
19, 141 
19, 140 
19, 143 
19, 142 
19, 128 
19, 131 
19, 130 
19, 133 
19, 132 
19, 135 
19, 152 
19, 153 
19, 154 
19, 155 
19, 156 
19, 157 
19, 158 
19, 145 
19, 147 
19, 148 
19, 150 
19, 151 
19, 171 
19, 175 
19, 174 
19, 173 
19, 172 
19, 163 
19, 160 
19, 167 
19, 166 
19, 165 
19, 164 
19, 186 
19, 185 
19, 190 
19, 191 
19, 178 
19, 177 
19, 182 
19, 181 
19, 193 
19, 192 
19, 195 
19, 194 
18, 21 
18, 22 
18, 24 
18, 27 
18, 26 
18, 31 
18, 30 
18, 34 
18, 35 
18, 32 
18, 33 
18, 38 
18, 39 
18, 36 
18, 42 
18, 43 
18, 40 
18, 44 
18, 45 
18, 51 
18, 50 
18, 48 
18, 54 
18, 58 
18, 56 
18, 60 
18, 68 
18, 64 
18, 65 
18, 66 
18, 67 
18, 76 
18, 77 
18, 78 
18, 72 
18, 73 
18, 74 
18, 85 
18, 86 
18, 83 
18, 82 
18, 92 
18, 102 
18, 103 
18, 100 
18, 101 
18, 97 
18, 110 
18, 108 
18, 109 
18, 106 
18, 107 
18, 119 
18, 117 
18, 116 
18, 114 
18, 113 
18, 112 
18, 127 
18, 126 
18, 125 
18, 123 
18, 122 
18, 120 
18, 137 
18, 136 
18, 138 
18, 140 
18, 143 
18, 129 
18, 128 
18, 132 
18, 135 
18, 152 
18, 154 
18, 155 
18, 157 
18, 158 
18, 159 
18, 145 
18, 146 
18, 147 
18, 149 
18, 171 
18, 169 
18, 168 
18, 175 
18, 174 
18, 172 
18, 163 
18, 160 
18, 165 
18, 186 
18, 184 
18, 185 
18, 190 
18, 191 
18, 188 
18, 189 
18, 178 
18, 179 
18, 182 
18, 180 
18, 192 
18, 194 
21, 20 
21, 23 
21, 22 
21, 25 
21, 24 
21, 26 
21, 28 
21, 34 
21, 35 
21, 32 
21, 33 
21, 38 
21, 37 
21, 42 
21, 40 
21, 44 
21, 45 
21, 51 
21, 49 
21, 48 
21, 55 
21, 54 
21, 53 
21, 52 
21, 59 
21, 58 
21, 57 
21, 56 
21, 61 
21, 60 
21, 71 
21, 64 
21, 65 
21, 67 
21, 77 
21, 78 
21, 79 
21, 72 
21, 73 
21, 74 
21, 75 
21, 85 
21, 84 
21, 87 
21, 86 
21, 80 
21, 83 
21, 93 
21, 92 
21, 94 
21, 88 
21, 90 
21, 102 
21, 101 
21, 99 
21, 96 
21, 97 
21, 110 
21, 111 
21, 108 
21, 107 
21, 104 
21, 105 
21, 119 
21, 118 
21, 117 
21, 114 
21, 112 
21, 126 
21, 123 
21, 122 
21, 121 
21, 139 
21, 138 
21, 140 
21, 129 
21, 131 
21, 130 
21, 133 
21, 132 
21, 152 
21, 153 
21, 154 
21, 156 
21, 159 
21, 144 
21, 145 
21, 148 
21, 150 
21, 171 
21, 170 
21, 169 
21, 168 
21, 175 
21, 174 
21, 172 
21, 163 
21, 160 
21, 167 
21, 165 
21, 184 
21, 185 
21, 190 
21, 191 
21, 189 
21, 179 
21, 176 
21, 177 
21, 183 
21, 180 
21, 181 
20, 23 
20, 25 
20, 24 
20, 29 
20, 31 
20, 35 
20, 32 
20, 38 
20, 39 
20, 36 
20, 37 
20, 42 
20, 43 
20, 40 
20, 47 
20, 45 
20, 50 
20, 48 
20, 55 
20, 54 
20, 53 
20, 52 
20, 59 
20, 58 
20, 56 
20, 60 
20, 68 
20, 69 
20, 70 
20, 71 
20, 66 
20, 67 
20, 77 
20, 79 
20, 73 
20, 74 
20, 75 
20, 85 
20, 84 
20, 87 
20, 86 
20, 80 
20, 83 
20, 92 
20, 95 
20, 89 
20, 88 
20, 90 
20, 102 
20, 101 
20, 98 
20, 96 
20, 97 
20, 110 
20, 111 
20, 109 
20, 106 
20, 107 
20, 119 
20, 118 
20, 117 
20, 115 
20, 114 
20, 113 
20, 112 
20, 127 
20, 124 
20, 123 
20, 122 
20, 120 
20, 138 
20, 140 
20, 143 
20, 129 
20, 128 
20, 131 
20, 130 
20, 133 
20, 132 
20, 135 
20, 134 
20, 155 
20, 156 
20, 157 
20, 158 
20, 159 
20, 144 
20, 145 
20, 147 
20, 150 
20, 171 
20, 170 
20, 169 
20, 168 
20, 175 
20, 173 
20, 172 
20, 162 
20, 160 
20, 166 
20, 165 
20, 184 
20, 190 
20, 191 
20, 188 
20, 189 
20, 178 
20, 176 
20, 182 
20, 183 
20, 180 
20, 181 
20, 193 
20, 192 
20, 195 
23, 22 
23, 25 
23, 27 
23, 26 
23, 29 
23, 28 
23, 30 
23, 34 
23, 35 
23, 32 
23, 33 
23, 38 
23, 39 
23, 36 
23, 42 
23, 43 
23, 40 
23, 41 
23, 46 
23, 47 
23, 44 
23, 51 
23, 50 
23, 54 
23, 53 
23, 52 
23, 57 
23, 56 
23, 63 
23, 62 
23, 61 
23, 68 
23, 69 
23, 70 
23, 71 
23, 66 
23, 67 
23, 77 
23, 72 
23, 73 
23, 75 
23, 85 
23, 87 
23, 86 
23, 80 
23, 83 
23, 93 
23, 94 
23, 89 
23, 91 
23, 103 
23, 100 
23, 101 
23, 96 
23, 110 
23, 111 
23, 108 
23, 107 
23, 105 
23, 116 
23, 115 
23, 114 
23, 112 
23, 127 
23, 126 
23, 125 
23, 124 
23, 123 
23, 121 
23, 136 
23, 139 
23, 138 
23, 140 
23, 143 
23, 142 
23, 129 
23, 128 
23, 130 
23, 133 
23, 132 
23, 135 
23, 152 
23, 155 
23, 156 
23, 158 
23, 144 
23, 145 
23, 147 
23, 148 
23, 149 
23, 150 
23, 171 
23, 170 
23, 169 
23, 174 
23, 173 
23, 172 
23, 162 
23, 160 
23, 165 
23, 164 
23, 186 
23, 184 
23, 185 
23, 190 
23, 188 
23, 178 
23, 179 
23, 176 
23, 182 
23, 181 
23, 193 
23, 195 
23, 194 
22, 25 
22, 29 
22, 28 
22, 31 
22, 35 
22, 32 
22, 39 
22, 36 
22, 37 
22, 42 
22, 41 
22, 46 
22, 47 
22, 49 
22, 48 
22, 54 
22, 53 
22, 52 
22, 59 
22, 58 
22, 63 
22, 62 
22, 61 
22, 60 
22, 68 
22, 69 
22, 64 
22, 67 
22, 78 
22, 79 
22, 72 
22, 73 
22, 85 
22, 84 
22, 86 
22, 81 
22, 93 
22, 94 
22, 88 
22, 91 
22, 103 
22, 100 
22, 101 
22, 96 
22, 111 
22, 108 
22, 109 
22, 106 
22, 107 
22, 104 
22, 119 
22, 117 
22, 115 
22, 114 
22, 113 
22, 127 
22, 126 
22, 124 
22, 123 
22, 121 
22, 136 
22, 138 
22, 141 
22, 142 
22, 129 
22, 133 
22, 135 
22, 134 
22, 152 
22, 153 
22, 154 
22, 156 
22, 158 
22, 146 
22, 148 
22, 150 
22, 171 
22, 170 
22, 168 
22, 175 
22, 172 
22, 163 
22, 162 
22, 167 
22, 166 
22, 164 
22, 186 
22, 185 
22, 191 
22, 188 
22, 189 
22, 179 
22, 176 
22, 177 
22, 180 
22, 193 
22, 195 
25, 27 
25, 26 
25, 29 
25, 31 
25, 34 
25, 32 
25, 38 
25, 39 
25, 36 
25, 42 
25, 47 
25, 44 
25, 51 
25, 50 
25, 49 
25, 48 
25, 54 
25, 52 
25, 59 
25, 57 
25, 63 
25, 62 
25, 61 
25, 68 
25, 70 
25, 71 
25, 67 
25, 77 
25, 79 
25, 73 
25, 75 
25, 85 
25, 86 
25, 80 
25, 83 
25, 82 
25, 95 
25, 94 
25, 89 
25, 88 
25, 90 
25, 102 
25, 103 
25, 100 
25, 101 
25, 98 
25, 99 
25, 96 
25, 97 
25, 110 
25, 106 
25, 107 
25, 104 
25, 105 
25, 119 
25, 118 
25, 117 
25, 116 
25, 115 
25, 114 
25, 113 
25, 112 
25, 127 
25, 126 
25, 125 
25, 123 
25, 122 
25, 120 
25, 137 
25, 138 
25, 141 
25, 140 
25, 129 
25, 128 
25, 130 
25, 134 
25, 153 
25, 154 
25, 155 
25, 157 
25, 158 
25, 159 
25, 144 
25, 146 
25, 147 
25, 148 
25, 149 
25, 150 
25, 151 
25, 170 
25, 169 
25, 168 
25, 175 
25, 173 
25, 163 
25, 160 
25, 167 
25, 166 
25, 164 
25, 186 
25, 187 
25, 184 
25, 188 
25, 189 
25, 178 
25, 179 
25, 176 
25, 180 
25, 192 
25, 195 
25, 194 
24, 27 
24, 29 
24, 31 
24, 34 
24, 35 
24, 33 
24, 39 
24, 42 
24, 46 
24, 45 
24, 51 
24, 49 
24, 48 
24, 54 
24, 52 
24, 59 
24, 57 
24, 56 
24, 63 
24, 62 
24, 61 
24, 68 
24, 64 
24, 65 
24, 66 
24, 67 
24, 76 
24, 77 
24, 78 
24, 72 
24, 73 
24, 74 
24, 75 
24, 84 
24, 87 
24, 81 
24, 80 
24, 83 
24, 82 
24, 95 
24, 94 
24, 89 
24, 88 
24, 91 
24, 102 
24, 103 
24, 100 
24, 101 
24, 99 
24, 96 
24, 110 
24, 109 
24, 106 
24, 105 
24, 118 
24, 116 
24, 113 
24, 127 
24, 126 
24, 125 
24, 124 
24, 123 
24, 121 
24, 120 
24, 136 
24, 141 
24, 142 
24, 130 
24, 133 
24, 155 
24, 156 
24, 157 
24, 158 
24, 159 
24, 144 
24, 145 
24, 147 
24, 148 
24, 149 
24, 171 
24, 170 
24, 169 
24, 168 
24, 174 
24, 172 
24, 162 
24, 166 
24, 165 
24, 186 
24, 187 
24, 185 
24, 190 
24, 191 
24, 188 
24, 178 
24, 176 
24, 177 
24, 181 
24, 192 
24, 195 
24, 194 
27, 26 
27, 28 
27, 32 
27, 33 
27, 39 
27, 36 
27, 37 
27, 42 
27, 43 
27, 40 
27, 50 
27, 55 
27, 54 
27, 53 
27, 52 
27, 59 
27, 58 
27, 57 
27, 56 
27, 62 
27, 61 
27, 68 
27, 64 
27, 66 
27, 67 
27, 77 
27, 78 
27, 79 
27, 74 
27, 84 
27, 86 
27, 81 
27, 80 
27, 83 
27, 82 
27, 93 
27, 95 
27, 90 
27, 101 
27, 98 
27, 99 
27, 110 
27, 109 
27, 106 
27, 107 
27, 104 
27, 117 
27, 116 
27, 115 
27, 114 
27, 113 
27, 112 
27, 127 
27, 125 
27, 123 
27, 121 
27, 137 
27, 136 
27, 141 
27, 140 
27, 143 
27, 142 
27, 129 
27, 128 
27, 131 
27, 130 
27, 133 
27, 152 
27, 154 
27, 155 
27, 156 
27, 157 
27, 158 
27, 159 
27, 144 
27, 146 
27, 147 
27, 148 
27, 150 
27, 170 
27, 175 
27, 174 
27, 172 
27, 162 
27, 161 
27, 160 
27, 167 
27, 165 
27, 186 
27, 187 
27, 184 
27, 190 
27, 191 
27, 178 
27, 179 
27, 177 
27, 183 
27, 180 
27, 181 
27, 192 
27, 194 
26, 29 
26, 31 
26, 35 
26, 38 
26, 39 
26, 42 
26, 41 
26, 46 
26, 44 
26, 51 
26, 50 
26, 49 
26, 55 
26, 57 
26, 63 
26, 61 
26, 60 
26, 70 
26, 64 
26, 65 
26, 66 
26, 77 
26, 79 
26, 72 
26, 73 
26, 74 
26, 75 
26, 86 
26, 81 
26, 80 
26, 83 
26, 82 
26, 93 
26, 92 
26, 95 
26, 88 
26, 91 
26, 102 
26, 103 
26, 101 
26, 96 
26, 110 
26, 111 
26, 108 
26, 109 
26, 106 
26, 107 
26, 119 
26, 118 
26, 117 
26, 116 
26, 115 
26, 114 
26, 113 
26, 112 
26, 127 
26, 126 
26, 122 
26, 121 
26, 137 
26, 138 
26, 141 
26, 140 
26, 142 
26, 129 
26, 128 
26, 131 
26, 130 
26, 133 
26, 134 
26, 152 
26, 154 
26, 155 
26, 156 
26, 157 
26, 158 
26, 159 
26, 144 
26, 147 
26, 148 
26, 150 
26, 151 
26, 170 
26, 175 
26, 174 
26, 173 
26, 163 
26, 162 
26, 160 
26, 167 
26, 186 
26, 191 
26, 188 
26, 178 
26, 179 
26, 176 
26, 177 
26, 182 
26, 183 
26, 181 
26, 195 
26, 194 
29, 28 
29, 30 
29, 34 
29, 35 
29, 32 
29, 33 
29, 36 
29, 37 
29, 42 
29, 40 
29, 46 
29, 47 
29, 45 
29, 50 
29, 53 
29, 52 
29, 59 
29, 58 
29, 56 
29, 62 
29, 61 
29, 60 
29, 70 
29, 71 
29, 64 
29, 67 
29, 77 
29, 78 
29, 79 
29, 74 
29, 75 
29, 85 
29, 84 
29, 80 
29, 83 
29, 82 
29, 93 
29, 92 
29, 95 
29, 94 
29, 89 
29, 88 
29, 91 
29, 90 
29, 102 
29, 99 
29, 108 
29, 109 
29, 106 
29, 107 
29, 104 
29, 105 
29, 119 
29, 118 
29, 116 
29, 115 
29, 112 
29, 127 
29, 125 
29, 124 
